Date(yyyy-mm-dd),City,Country,LonCenter,LatCenter,BoundingCoordinates,Median,Q1,Q3,Mean,Baseline_Median,Baseline_Q1,Baseline_Q3,Baseline_Mean,NumGoodSamples,NumTotalSamples
22/10/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.251,3.65,6.703,5.701,4.882,3.724,6.425,5.507,192,504
23/10/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.763,4.49,7.329,6.237,4.915,3.84,6.381,5.417,162,514
24/10/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.763,4.49,7.329,6.237,4.951,3.873,6.437,5.484,162,504
25/10/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.856,4.857,7.447,6.744,4.888,3.876,6.177,5.35,152,519
26/10/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.008,5.024,7.447,6.753,4.944,3.872,6.23,5.483,123,513
27/10/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.008,5.024,7.447,6.731,4.91,3.901,6.136,5.489,125,517
28/10/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.025,5.042,7.639,7.041,4.835,3.892,6.109,5.423,100,518
29/10/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.301,5.042,7.666,7.011,5.002,3.988,6.218,5.58,125,507
30/10/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.703,5.111,9.295,7.719,4.938,3.93,6.249,5.523,96,513
31/10/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.703,5.283,8.77,7.316,5.084,4.007,6.714,5.715,125,501
01/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.703,5.283,8.77,7.316,4.979,3.96,6.607,5.641,125,549
02/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.578,5.189,8.346,6.871,5.098,3.998,6.699,5.7,115,550
03/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.773,5.28,8.77,6.998,5.268,4.051,7.098,5.866,134,569
04/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.773,5.162,8.313,6.878,5.584,4.238,7.346,6.145,109,559
05/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.773,5.283,8.313,6.873,5.775,4.407,7.617,6.36,112,550
06/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.773,5.283,8.9,6.98,5.676,4.339,7.598,6.259,101,564
07/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.773,5.283,8.9,6.98,6.053,4.611,7.976,6.498,101,543
08/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.773,5.283,8.9,6.98,5.953,4.557,7.901,6.515,101,554
09/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.048,5.14,7.725,6.513,5.87,4.619,7.639,6.479,131,543
10/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.048,5.14,7.725,6.513,5.691,4.521,7.217,6.152,131,558
11/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.887,5.092,7.504,6.365,5.703,4.589,7.376,6.293,137,552
12/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.048,5.14,7.691,6.457,5.933,4.706,7.837,6.532,167,558
13/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.899,5.106,7.667,6.413,6.036,4.774,7.802,6.609,142,558
14/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.887,5.092,7.504,6.346,6.045,4.788,7.754,6.619,167,547
15/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.741,5.001,7.107,6.168,5.905,4.733,7.48,6.476,138,554
16/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.466,4.635,6.834,5.807,5.963,4.71,7.775,6.619,165,541
17/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.385,4.579,6.281,5.604,6.019,4.82,7.707,6.665,142,548
18/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.345,4.534,6.242,5.418,6.242,4.821,7.732,6.848,123,506
19/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.398,4.635,6.563,5.813,6.215,4.794,7.755,6.888,157,525
20/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.398,4.597,6.563,5.81,6.208,4.796,7.722,6.869,154,519
21/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.585,4.671,6.834,5.975,6.227,4.852,7.773,6.891,181,513
22/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.585,4.671,6.834,5.975,6.131,4.791,7.7,6.763,181,526
23/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.525,4.716,6.752,5.935,6.167,4.825,7.79,6.895,201,505
24/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.6,4.534,7.049,6.078,6.217,4.8,7.795,6.961,171,515
25/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.149,4.127,6.568,5.669,6.334,4.839,8.107,7.099,202,507
26/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.23,4.18,6.752,5.767,6.373,4.748,8.002,7.05,194,522
27/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.974,4.127,6.211,5.593,6.312,4.875,8.241,7.309,166,517
28/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.149,4.143,6.816,5.937,6.144,4.773,8.327,7.212,196,522
29/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.995,4.127,6.816,5.957,6.2,4.775,8.9,7.412,171,522
30/11/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.396,4.143,7.137,6.243,6.546,4.848,9.097,7.631,197,511
01/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.619,4.436,8.05,6.743,6.554,4.831,9.16,7.652,170,518
02/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.983,4.557,8.367,6.811,6.667,4.818,9.534,7.765,190,503
03/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.983,4.557,8.367,6.811,6.603,4.766,9.366,7.686,190,551
04/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.769,4.557,7.624,6.462,6.473,4.742,9.16,7.54,178,554
05/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.77,4.56,7.796,6.59,6.641,4.662,9.222,7.612,191,572
06/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.711,4.516,7.624,6.501,6.669,4.68,9.456,7.714,164,566
07/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.769,4.516,7.854,6.63,6.832,4.989,9.657,7.971,189,559
08/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.77,4.393,7.982,6.75,7.094,4.955,9.797,8.007,169,572
09/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.016,4.516,8.03,6.737,7.237,5.201,9.863,8.123,189,551
10/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.934,5.48,8.569,7.508,7.215,5.267,9.897,8.175,158,560
11/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.654,5.157,8.367,7.237,7.256,5.283,10.031,8.193,188,548
12/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.739,5.193,8.428,7.282,6.802,4.899,9.651,7.756,186,564
13/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.177,4.904,8.209,6.854,6.965,4.932,9.964,8.087,166,559
14/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.491,4.948,8.367,7.085,6.632,4.955,9.716,7.878,195,566
15/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.15,4.904,8.209,6.913,6.686,4.958,9.456,7.77,169,568
16/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.108,4.875,8.111,6.807,6.64,5.018,9.454,7.773,180,557
17/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.059,4.787,7.982,6.748,6.457,4.961,9.31,7.748,160,563
18/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.602,4.72,7.04,6.374,6.302,4.953,9.105,7.697,188,551
19/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.538,4.673,7.242,6.44,6.523,5.041,9.51,7.841,166,555
20/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.495,4.641,7.031,6.298,6.654,5.178,9.529,7.904,153,512
21/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.761,4.673,7.696,6.845,6.558,5.086,9.352,7.842,185,527
22/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.538,4.682,7.547,6.733,6.829,5.177,9.464,7.958,160,521
23/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.777,4.753,8.102,6.936,6.698,5.133,9.332,7.913,185,513
24/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.777,4.747,8.209,6.974,6.742,5.135,9.763,8.098,165,527
25/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.777,4.747,8.209,6.974,6.831,5.259,9.99,8.189,165,505
26/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.636,4.673,8.374,7.191,6.877,5.225,10.226,8.302,135,517
27/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.777,4.673,8.102,6.862,7.359,5.332,10.388,8.42,165,506
28/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.977,4.673,8.29,7.105,7.274,5.323,9.98,8.255,155,521
29/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.817,4.642,7.547,6.782,7.317,5.076,9.751,8.209,126,515
30/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.817,4.642,8.213,6.907,7.562,5.16,10.399,8.335,149,518
31/12/2018,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.977,4.673,8.213,7.054,7.49,5.137,10.037,8.286,138,521
01/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.075,4.689,9.338,7.509,7.324,4.833,10.036,8.136,153,511
02/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.354,5.02,10.395,8.634,7.401,5.026,10.237,8.257,125,517
03/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.314,5.597,10.401,8.785,7.384,5.022,10.175,8.297,143,504
04/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.314,5.597,10.401,8.785,7.599,5.011,10.357,8.384,143,551
05/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.29,5.47,10.014,8.215,7.38,5.357,10.401,8.398,111,553
06/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.213,5.02,9.903,7.937,7.261,4.769,10.154,8.086,142,571
07/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.803,4.773,9.806,7.779,7.253,4.756,10.29,8.099,117,564
08/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.902,5.004,9.903,8.106,6.941,4.475,9.452,7.599,142,556
09/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.902,5.004,9.903,8.106,7.041,4.668,9.425,7.721,142,569
10/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.294,4.905,9.79,7.819,6.62,4.519,9.285,7.425,162,547
11/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.314,5.76,10.401,8.636,6.698,4.575,9.152,7.519,132,557
12/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.816,5.95,10.401,8.657,7.202,4.938,9.571,7.89,134,546
13/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.816,5.95,10.401,8.657,7.028,4.936,9.352,7.806,134,561
14/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.986,6.539,10.401,8.709,7.068,5.028,9.496,7.857,111,556
15/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.986,6.539,10.401,8.709,7.212,5.023,9.846,7.894,111,559
16/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.314,5.859,9.806,8.121,7.134,4.927,9.746,7.906,96,561
17/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.077,5.731,9.79,7.928,7.075,5.007,9.518,7.889,121,550
18/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.827,5.209,8.805,7.342,6.639,4.898,8.815,7.617,103,556
19/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.363,4.703,8.04,6.708,6.495,4.837,8.551,7.347,123,544
20/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.363,4.703,8.04,6.708,6.358,4.623,8.047,6.943,123,550
21/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.539,4.905,8.04,6.887,6.44,4.763,8.323,7.209,92,507
22/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.792,5.089,8.46,7.438,6.515,4.892,8.615,7.448,125,525
23/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.507,4.812,8.04,6.894,6.732,4.827,8.901,7.473,100,519
24/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.507,4.812,8.04,6.894,6.484,4.481,8.817,7.318,100,512
25/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.238,4.703,8.746,7.177,6.106,4.167,8.733,7.137,80,524
26/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.9,4.289,8.04,6.773,5.999,4.087,8.481,7.059,98,503
27/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.641,4.211,7.868,6.613,5.742,3.987,7.892,6.612,96,513
28/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.641,4.435,7.868,6.537,5.595,4.006,8.092,6.569,103,500
29/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.641,4.435,7.868,6.537,5.352,3.892,7.244,6.281,103,515
30/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.641,4.435,7.868,6.537,5.453,4.08,7.316,6.412,103,509
31/01/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.641,4.435,7.868,6.537,5.506,4.032,7.307,6.305,103,513
01/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.387,4.044,7.812,6.432,5.53,3.918,7.528,6.475,78,516
02/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.225,3.405,7.316,5.863,5.418,3.857,7.41,6.339,104,505
03/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.121,3.447,7.816,6.173,5.347,3.731,7.29,6.319,84,512
04/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.327,4.759,7.82,6.697,5.683,3.941,7.572,6.568,103,499
05/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.327,4.759,7.82,6.697,5.668,4.025,7.672,6.469,103,548
06/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.039,4.498,7.399,5.961,5.535,3.953,7.403,6.258,71,551
07/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.039,4.498,7.399,5.961,5.61,3.972,7.561,6.3,71,569
08/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.039,4.498,7.399,5.961,5.68,4.025,7.964,6.457,71,560
09/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.779,4.065,7.316,5.819,5.839,3.877,7.897,6.414,98,554
10/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.954,4.759,7.399,5.965,5.823,3.994,7.87,6.461,80,564
11/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.954,4.759,7.399,5.965,5.85,4.145,8.012,6.605,80,544
12/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.039,3.988,7.399,5.971,5.768,4.038,7.917,6.538,73,557
13/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.039,3.988,7.399,5.971,5.923,4.224,8.217,6.792,73,546
14/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.039,3.988,7.399,5.971,5.743,4.064,7.71,6.482,73,562
15/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.147,1.47,7.24,4.95,5.628,3.78,7.712,6.326,84,558
16/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.273,1.606,7.24,4.946,5.564,3.672,7.424,6.065,114,561
17/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.726,2.191,7.399,5.27,5.574,3.644,7.549,6.085,88,561
18/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.605,2.553,7.399,5.295,5.463,3.646,7.512,6.041,112,551
19/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.788,1.436,6.126,4.149,5.272,3.747,7.216,5.858,93,558
20/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.08,2.609,5.726,4.214,5.257,3.788,7.305,5.935,123,545
21/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.08,2.609,5.595,4.157,5.156,3.762,7.1,5.826,122,548
22/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.08,2.609,5.595,4.157,5.126,3.751,6.896,5.758,122,505
23/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.08,2.609,5.595,4.157,4.971,3.635,6.438,5.474,122,525
24/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.928,2.215,5.445,3.996,4.974,3.618,6.543,5.527,95,519
25/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.469,1.783,5.274,3.698,4.528,3.161,6.119,5.132,122,512
26/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.469,1.783,5.274,3.698,4.564,3.256,6.087,5.148,122,524
27/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.922,1.626,5.218,3.399,4.308,3.122,6.012,4.947,142,502
28/02/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.922,1.626,5.218,3.399,4.11,2.967,5.823,4.695,142,513
01/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.922,1.626,5.218,3.399,4.044,2.89,5.761,4.652,142,502
02/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.418,2.215,5.274,3.759,4.141,3.013,5.749,4.714,131,516
03/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.857,1.728,4.894,3.311,4.083,2.901,5.634,4.625,111,511
04/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.808,1.728,4.617,3.233,3.972,2.888,5.458,4.544,127,516
05/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.698,1.678,3.928,2.9,3.923,2.878,5.362,4.475,103,515
06/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.709,1.728,4.16,3.088,3.846,2.723,5.323,4.391,122,504
07/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.032,1.276,2.726,2.307,3.679,2.7,4.951,4.078,92,511
08/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.203,1.572,2.853,2.514,3.512,2.577,4.786,3.903,122,499
09/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.203,1.572,2.853,2.514,3.552,2.623,4.766,3.92,122,549
10/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.291,1.572,2.853,2.455,3.397,2.486,4.55,3.755,162,550
11/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.319,1.591,2.853,2.49,3.552,2.521,4.662,3.806,171,567
12/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.32,1.594,2.857,2.549,3.612,2.438,4.705,3.808,144,562
13/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.283,1.572,2.889,2.524,3.358,2.2,4.502,3.571,169,555
14/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.358,1.594,3.027,2.63,3.481,2.279,4.649,3.72,149,566
15/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.32,1.572,2.963,2.542,3.579,2.288,4.65,3.761,170,547
16/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.32,1.572,2.963,2.542,3.331,2.109,4.61,3.583,170,557
17/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.32,1.572,2.963,2.542,3.335,2.097,4.665,3.594,170,544
18/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.421,1.599,3.155,2.643,3.435,2.135,4.776,3.625,160,558
19/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.374,1.639,3.151,2.62,3.481,2.139,4.855,3.593,155,557
20/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.421,1.657,3.221,2.708,3.316,2.09,4.693,3.535,184,563
21/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.374,1.616,3.073,2.552,3.119,1.972,4.293,3.278,165,564
22/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.421,1.647,3.221,2.615,3.115,1.971,4.304,3.278,186,552
23/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.32,1.594,3.221,2.536,3.177,2.065,4.408,3.341,156,560
24/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.567,1.725,3.151,2.567,3.034,2.016,4.193,3.227,186,546
25/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.639,1.852,3.193,2.66,3.079,2.113,4.243,3.324,146,552
26/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.63,1.852,3.193,2.619,2.882,1.975,4.111,3.207,137,510
27/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.639,1.852,3.207,2.688,3.215,2.193,4.482,3.474,162,530
28/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.684,1.96,3.3,2.968,3.281,2.341,4.532,3.575,142,521
29/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.74,2.025,3.748,3.636,3.39,2.374,4.663,3.742,169,516
30/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.895,2.121,4.263,3.904,3.54,2.453,5.013,3.894,157,523
31/03/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.895,2.121,4.186,3.863,3.72,2.659,5.131,4.099,178,504
01/04/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.895,2.121,4.186,3.863,3.854,2.806,5.247,4.189,178,517
02/04/2019,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.427,2.63,5.769,4.343,3.9,2.903,5.531,4.298,209,505
